customer_id,longitude,latitude,store1_valuation,store2_valuation,store3_valuation,store4_valuation,store5_valuation,store6_valuation,store7_valuation,store8_valuation,store9_valuation,store10_valuation,store11_valuation,store12_valuation,store13_valuation,store14_valuation,store15_valuation,store16_valuation,store17_valuation,store18_valuation,store19_valuation,store20_valuation,store21_valuation,store22_valuation,store23_valuation,store24_valuation,store25_valuation,store26_valuation,store27_valuation,store28_valuation,store29_valuation,store30_valuation,store31_valuation,store32_valuation,store33_valuation,store34_valuation,store35_valuation,store36_valuation,store37_valuation,store38_valuation,store39_valuation,store40_valuation,store41_valuation,store42_valuation,store43_valuation,store44_valuation,store45_valuation,store46_valuation,store47_valuation,store48_valuation,store49_valuation,store50_valuation,store51_valuation,store52_valuation,store53_valuation,store54_valuation,store55_valuation,store56_valuation,store57_valuation,store58_valuation,store59_valuation,store60_valuation,store61_valuation,store62_valuation,store63_valuation,store64_valuation,store65_valuation,store66_valuation,store67_valuation,store68_valuation,store69_valuation,store70_valuation,store71_valuation,store72_valuation,store73_valuation,store74_valuation,store75_valuation,store76_valuation,store77_valuation,store78_valuation,store79_valuation,store80_valuation,store81_valuation,store82_valuation,store83_valuation,store84_valuation,store85_valuation,store86_valuation,store87_valuation,store88_valuation,store89_valuation,store90_valuation,store91_valuation,store92_valuation,store93_valuation,store94_valuation,store95_valuation,store96_valuation,store97_valuation,store98_valuation,store99_valuation,store100_valuation,store101_valuation,store102_valuation,store103_valuation,store104_valuation,store105_valuation,store106_valuation,store107_valuation,store108_valuation,store109_valuation,store110_valuation,store111_valuation,store112_valuation,store113_valuation,store114_valuation,store115_valuation,store116_valuation,store117_valuation,store118_valuation,store119_valuation,store120_valuation,store121_valuation,store122_valuation,store123_valuation,store124_valuation,store125_valuation,store126_valuation,store127_valuation,store128_valuation,store129_valuation,store130_valuation,store131_valuation,store132_valuation,store133_valuation,store134_valuation,store135_valuation,store136_valuation,store137_valuation,store138_valuation,store139_valuation,store140_valuation,store141_valuation,store142_valuation,store143_valuation,store144_valuation,store145_valuation,store146_valuation,store147_valuation,store148_valuation,store149_valuation,store150_valuation,store151_valuation,store152_valuation,store153_valuation,store154_valuation,store155_valuation,store156_valuation,store157_valuation,store158_valuation,store159_valuation,store160_valuation,store161_valuation,store162_valuation,store163_valuation,store164_valuation,store165_valuation,store166_valuation,store167_valuation,store168_valuation,store169_valuation,store170_valuation,store171_valuation,store172_valuation,store173_valuation,store174_valuation,store175_valuation,store176_valuation,store177_valuation,store178_valuation,store179_valuation,store180_valuation,store181_valuation,store182_valuation,store183_valuation,store184_valuation,store185_valuation,store186_valuation,store187_valuation,store188_valuation,store189_valuation,store190_valuation,store191_valuation,store192_valuation,store193_valuation,store194_valuation,store195_valuation,store196_valuation,store197_valuation,store198_valuation,store199_valuation,store200_valuation,store201_valuation,store202_valuation,store203_valuation,store204_valuation,store205_valuation,store206_valuation,store207_valuation,store208_valuation,store209_valuation,store210_valuation,store211_valuation,store212_valuation,store213_valuation,store214_valuation,store215_valuation,store216_valuation,store217_valuation,store218_valuation,store219_valuation,store220_valuation,store221_valuation,store222_valuation,store223_valuation,store224_valuation,store225_valuation,store226_valuation,store227_valuation,store228_valuation,store229_valuation,store230_valuation,store231_valuation,store232_valuation,store233_valuation,store234_valuation,store235_valuation,store236_valuation,store237_valuation,store238_valuation,store239_valuation,store240_valuation,store241_valuation,store242_valuation,store243_valuation,store244_valuation,store245_valuation,store246_valuation,store247_valuation,store248_valuation,store249_valuation,store250_valuation,store251_valuation,store252_valuation,store253_valuation,store254_valuation,store255_valuation,store256_valuation,store257_valuation,store258_valuation,store259_valuation,store260_valuation,store261_valuation,store262_valuation,store263_valuation,store264_valuation,store265_valuation,store266_valuation,store267_valuation,store268_valuation,store269_valuation,store270_valuation,store271_valuation,store272_valuation,store273_valuation,store274_valuation,store275_valuation,store276_valuation,store277_valuation,store278_valuation,store279_valuation,store280_valuation,store281_valuation,store282_valuation,store283_valuation,store284_valuation,store285_valuation,store286_valuation,store287_valuation,store288_valuation,store289_valuation,store290_valuation,store291_valuation,store292_valuation,store293_valuation,store294_valuation,store295_valuation,store296_valuation,store297_valuation,store298_valuation,store299_valuation,store300_valuation,store301_valuation,store302_valuation,store303_valuation,store304_valuation,store305_valuation,store306_valuation,store307_valuation,store308_valuation,store309_valuation,store310_valuation,store311_valuation,store312_valuation,store313_valuation,store314_valuation,store315_valuation,store316_valuation,store317_valuation,store318_valuation,store319_valuation,store320_valuation,store321_valuation,store322_valuation,store323_valuation,store324_valuation,store325_valuation,store326_valuation,store327_valuation,store328_valuation,store329_valuation,store330_valuation,store331_valuation,store332_valuation,store333_valuation,store334_valuation,store335_valuation,store336_valuation,store337_valuation,store338_valuation,store339_valuation,store340_valuation,store341_valuation,store342_valuation,store343_valuation,store344_valuation,store345_valuation,store346_valuation,store347_valuation,store348_valuation,store349_valuation,store350_valuation,store351_valuation,store352_valuation,store353_valuation,store354_valuation,store355_valuation,store356_valuation,store357_valuation,store358_valuation,store359_valuation,store360_valuation,store361_valuation,store362_valuation,store363_valuation,store364_valuation,store365_valuation,store366_valuation,store367_valuation,store368_valuation,store369_valuation,store370_valuation,store371_valuation,store372_valuation,store373_valuation,store374_valuation,store375_valuation,store376_valuation,store377_valuation,store378_valuation,store379_valuation,store380_valuation,store381_valuation,store382_valuation,store383_valuation,store384_valuation,store385_valuation,store386_valuation,store387_valuation,store388_valuation,store389_valuation,store390_valuation,store391_valuation,store392_valuation,store393_valuation,store394_valuation,store395_valuation,store396_valuation,store397_valuation,store398_valuation,store399_valuation,store400_valuation,store401_valuation,store402_valuation,store403_valuation,store404_valuation,store405_valuation,store406_valuation,store407_valuation,store408_valuation,store409_valuation,store410_valuation,store411_valuation,store412_valuation,store413_valuation,store414_valuation,store415_valuation,store416_valuation,store417_valuation,store418_valuation,store419_valuation,store420_valuation,store421_valuation,store422_valuation,store423_valuation,store424_valuation,store425_valuation,store426_valuation,store427_valuation,store428_valuation,store429_valuation,store430_valuation,store431_valuation,store432_valuation,store433_valuation,store434_valuation,store435_valuation,store436_valuation,store437_valuation,store438_valuation,store439_valuation,store440_valuation,store441_valuation,store442_valuation,store443_valuation,store444_valuation,store445_valuation,store446_valuation,store447_valuation,store448_valuation,store449_valuation,store450_valuation,store451_valuation,store452_valuation,store453_valuation,store454_valuation,store455_valuation,store456_valuation,store457_valuation,store458_valuation,store459_valuation,store460_valuation,store461_valuation,store462_valuation,store463_valuation,store464_valuation,store465_valuation,store466_valuation,store467_valuation,store468_valuation,store469_valuation,store470_valuation,store471_valuation,store472_valuation,store473_valuation,store474_valuation,store475_valuation,store476_valuation,store477_valuation,store478_valuation,store479_valuation,store480_valuation,store481_valuation,store482_valuation,store483_valuation,store484_valuation,store485_valuation,store486_valuation,store487_valuation,store488_valuation,store489_valuation,store490_valuation,store491_valuation,store492_valuation,store493_valuation,store494_valuation,store495_valuation,store496_valuation,store497_valuation,store498_valuation,store499_valuation,store500_valuation
71,30.9296,29.9457,3,2,4,3,2,5,4,3,1,3,3,3,4,1,4,1,4,4,1,4,1,3,1,3,1,1,1,4,1,2,4,1,3,5,2,5,3,5,5,1,3,5,1,1,2,2,3,1,2,1,4,2,4,1,3,4,3,2,4,1,1,5,3,4,1,2,5,4,1,2,3,2,2,5,3,3,3,1,3,1,3,5,4,4,2,2,1,4,1,1,2,1,4,4,4,3,5,2,1,1,5,5,2,2,4,5,2,1,2,2,5,5,1,1,1,2,4,2,3,3,4,1,2,3,4,1,4,1,2,2,5,4,2,2,1,1,2,2,1,1,4,5,2,4,5,5,2,4,3,5,4,3,1,2,5,2,3,4,4,4,5,3,4,1,4,1,5,3,2,3,5,5,1,2,1,2,5,3,3,3,5,1,5,3,3,2,2,1,5,2,3,4,3,2,5,5,1,4,3,3,2,4,4,4,5,3,4,3,4,1,4,1,4,2,2,1,1,5,3,2,5,3,4,5,5,1,1,2,5,4,1,4,3,4,3,1,4,2,4,4,3,2,3,2,1,5,4,3,3,2,2,5,2,3,3,1,1,1,2,3,3,5,1,5,4,2,4,2,5,5,4,3,1,2,5,2,4,2,5,2,4,5,3,1,5,3,1,1,1,2,3,1,1,5,1,2,4,2,1,3,4,1,2,4,4,4,4,2,5,4,2,2,4,1,5,4,3,1,4,5,1,3,5,4,2,2,2,5,3,5,5,4,1,1,3,5,3,4,3,4,4,2,5,4,4,4,3,3,2,2,3,1,3,3,3,4,2,3,4,4,4,3,1,1,3,5,2,3,1,5,5,3,5,4,3,4,5,1,3,5,2,2,2,1,1,2,2,5,1,5,5,3,5,4,5,2,2,3,3,1,4,4,4,2,4,3,1,1,3,1,3,5,2,1,5,3,3,3,3,4,3,3,2,1,3,4,3,5,3,1,4,5,1,5,2,1,4,1,5,5,3,3,1,3,5,4,3,3,2,2,2,4,1,3,2,1,1,3,2,2,1,5,1,4,1,5,1,3,1,2,1,3,2,1,4,3,3,2,2,1,1,4,4,2,4,3,3,2,4,1,1,5,1,4,1,1,4,3,2,4
72,30.8819,30.0735,2,2,5,1,4,2,3,5,3,3,3,3,2,2,3,3,4,1,1,5,5,2,4,5,5,5,1,5,3,4,3,1,4,5,1,1,5,3,5,3,1,5,1,1,4,2,4,3,5,4,3,4,3,5,5,4,4,2,5,2,3,3,3,2,2,5,1,1,4,1,2,5,3,3,4,5,1,2,4,2,2,2,5,1,3,4,1,2,3,2,4,2,3,2,3,5,4,2,2,2,2,5,5,2,3,4,3,4,5,5,2,1,2,1,2,1,2,5,2,1,2,3,4,1,1,2,2,3,4,5,1,4,1,4,1,4,2,3,5,5,2,3,5,4,1,3,4,3,3,5,2,1,1,2,4,2,1,4,1,3,2,4,5,2,2,3,4,4,3,3,5,4,4,2,1,1,4,1,2,3,2,1,5,3,5,1,2,2,4,1,2,4,1,3,2,3,1,3,2,2,1,1,4,1,3,1,5,4,1,3,5,4,4,4,3,3,2,2,4,5,2,5,4,1,3,5,2,3,5,3,2,4,3,4,2,4,5,1,3,2,4,5,1,5,4,5,3,3,2,5,4,1,3,4,3,2,5,5,4,5,4,4,2,3,3,5,2,5,5,2,3,3,1,4,3,5,4,1,4,1,4,4,1,4,4,5,1,3,1,5,2,4,2,3,3,2,3,3,3,5,5,1,5,1,1,1,1,4,3,4,3,4,1,5,4,2,1,2,4,3,1,1,4,4,5,1,1,2,3,2,4,4,1,4,1,2,5,1,5,1,2,4,5,1,4,3,1,4,2,3,5,1,2,4,5,5,4,4,1,2,5,2,1,5,3,1,3,4,5,2,2,1,3,4,5,3,3,3,4,2,4,4,1,3,5,3,3,2,5,3,2,2,1,4,1,1,2,5,1,5,5,2,4,4,1,3,2,4,5,5,4,5,2,4,3,4,4,2,1,2,3,1,1,2,5,3,5,3,1,3,4,4,5,4,1,1,3,3,2,2,5,4,5,2,1,4,5,1,3,1,4,3,5,3,3,3,1,3,4,1,2,1,1,2,3,2,5,5,1,1,5,4,2,4,3,4,5,4,1,1,2,1,5,4,5,1,1,4,3,3,3,1,3,4,1,2,3,5,5,4
73,31.0845,30.0494,2,1,1,2,3,4,5,2,1,1,5,4,3,4,4,5,5,2,1,1,1,3,1,3,1,2,4,5,2,5,2,5,1,4,2,1,1,5,3,5,5,5,3,5,5,1,2,5,5,5,5,1,5,5,5,1,3,5,2,3,5,2,2,4,1,2,4,4,4,4,5,1,3,5,5,3,3,1,5,3,2,3,5,2,2,5,3,2,3,1,3,5,1,3,3,2,2,2,4,1,1,4,3,1,2,5,3,3,2,5,5,4,1,5,1,2,2,3,3,5,3,5,3,3,1,3,5,5,5,1,3,5,5,4,2,4,2,2,4,2,4,5,4,4,1,4,3,3,2,5,5,4,5,5,4,1,3,2,1,3,4,3,4,5,1,3,2,3,1,3,4,1,1,5,3,2,5,4,2,5,3,2,1,3,5,2,4,2,4,2,5,1,2,3,2,1,2,1,1,2,1,5,3,4,5,3,3,2,5,5,3,2,4,1,5,4,1,3,3,5,5,3,1,3,1,1,4,1,3,1,4,3,4,2,2,1,3,5,3,5,5,2,1,1,3,3,2,4,1,5,1,2,4,3,5,4,5,1,3,4,4,3,3,1,1,4,1,3,1,4,5,4,2,5,4,5,1,2,5,1,2,3,3,4,2,4,4,5,2,2,5,3,2,2,1,4,1,4,1,1,1,3,3,4,5,2,1,4,4,5,2,3,5,1,3,3,3,2,4,2,3,5,5,2,4,4,5,4,5,5,1,4,5,1,5,3,1,2,5,1,5,1,1,3,1,2,5,4,4,1,4,5,4,3,3,2,4,2,5,1,4,2,5,2,4,5,2,1,2,1,2,4,1,3,2,3,5,3,5,3,4,5,3,1,1,1,1,3,5,4,3,3,2,1,2,1,5,5,5,3,4,4,3,5,1,1,5,3,5,4,5,1,3,2,4,3,1,5,2,5,5,5,5,1,1,4,2,3,5,4,2,4,2,5,5,4,4,2,5,5,5,5,3,2,5,1,4,5,2,1,1,2,4,5,5,4,5,5,1,4,1,2,2,3,3,4,3,1,1,2,3,3,5,5,1,1,3,4,1,2,2,2,4,5,3,1,5,5,1,2,3,3,4,1,5,1,2,3,1,3
74,31.4225,29.9301,5,5,2,3,3,2,5,5,4,4,2,2,5,3,2,5,2,5,2,3,2,3,1,2,2,1,1,3,2,1,3,1,1,2,5,4,3,5,5,3,4,2,1,2,3,4,2,4,4,3,2,3,3,2,5,2,5,2,2,3,1,3,2,2,3,1,3,3,5,1,2,1,3,5,5,5,4,3,5,3,3,5,5,5,1,3,1,3,4,3,4,4,2,2,5,2,4,5,4,4,2,2,5,3,4,1,2,4,5,2,1,1,1,2,4,5,5,5,3,2,2,1,2,4,2,4,1,4,2,1,4,5,3,5,1,2,4,5,2,5,1,1,1,2,3,1,3,4,1,1,1,2,3,3,4,4,1,3,2,1,1,3,4,4,1,3,2,4,3,2,1,4,4,1,2,3,5,4,1,5,2,5,5,4,3,1,2,2,1,4,4,3,2,3,5,1,2,3,5,5,4,3,3,1,4,5,4,2,1,3,4,2,4,4,5,3,3,4,5,4,1,3,2,3,1,2,3,1,4,3,5,5,3,2,4,3,1,1,1,1,5,4,3,2,4,1,1,4,2,3,2,3,1,2,3,4,1,4,2,3,4,2,1,5,5,4,5,1,2,4,1,4,2,2,2,2,5,3,1,2,3,1,2,5,3,4,5,5,5,4,1,2,3,3,5,1,5,1,5,1,3,5,3,2,5,1,4,3,2,2,3,1,4,1,1,3,1,3,4,1,1,5,4,5,3,2,2,1,1,3,4,4,3,5,4,1,3,1,4,5,3,3,4,5,1,5,2,5,3,5,5,3,2,4,1,1,5,4,2,1,5,5,1,4,5,1,5,3,5,5,3,1,2,3,3,4,1,4,2,5,4,3,3,4,4,3,3,3,4,4,5,4,5,4,3,4,5,3,3,3,3,4,3,2,1,5,2,3,2,4,4,4,5,2,1,4,3,3,2,1,5,4,2,4,4,3,5,1,1,1,2,5,5,2,2,1,2,5,2,1,4,1,1,1,4,4,4,3,4,5,3,4,3,5,4,5,5,1,4,4,1,2,4,5,5,3,3,3,4,3,4,5,1,5,2,5,2,3,5,5,5,2,2,4,3,5,5,5,4,5,1,4,1,1,2,2,2,2,1,2
75,31.3201,29.9754,5,5,2,5,3,5,4,5,1,3,3,4,4,3,1,1,5,2,5,5,4,1,4,3,4,5,1,5,3,4,1,1,2,3,4,4,3,3,5,5,1,5,1,3,4,4,4,2,5,2,1,1,5,5,3,2,3,3,2,2,4,5,4,4,1,3,5,5,2,1,1,3,2,2,1,2,2,1,5,5,1,2,3,1,2,4,5,1,5,4,2,5,1,1,2,5,2,3,1,1,4,3,5,2,5,3,1,5,3,3,4,3,5,2,5,1,3,3,3,1,4,4,5,5,1,1,5,1,1,5,5,1,3,1,2,2,4,5,5,5,4,5,2,4,2,5,4,3,3,4,2,5,1,5,2,4,4,5,1,1,3,4,4,3,1,3,4,2,2,1,4,5,4,2,3,3,5,1,2,4,5,1,2,2,3,2,5,2,2,1,1,2,4,5,5,2,1,4,5,1,2,3,1,5,1,5,3,3,4,2,2,2,1,4,2,5,4,4,1,4,1,4,5,5,5,5,1,1,1,1,1,1,1,4,1,3,3,2,4,1,3,5,2,1,3,1,5,1,5,3,5,4,5,2,2,3,3,4,1,5,2,5,4,1,1,2,2,5,5,2,4,2,2,1,3,4,5,3,3,3,3,5,1,5,2,3,5,2,4,1,3,3,4,5,1,5,3,2,5,1,5,2,2,1,2,1,3,3,4,4,2,2,5,1,5,1,3,5,1,1,1,3,4,2,1,4,2,4,1,1,3,2,5,5,3,4,3,5,3,4,5,1,2,1,3,5,5,2,3,5,1,3,5,4,4,3,5,5,2,4,3,2,3,3,3,2,3,5,3,3,4,2,4,4,4,1,3,2,5,2,4,4,5,1,5,1,3,2,4,3,5,3,3,3,4,5,3,4,2,1,5,2,2,1,2,2,2,1,5,3,4,5,2,3,3,2,2,1,5,5,4,1,3,1,1,3,1,3,5,2,1,5,4,1,5,2,3,3,2,3,5,5,3,4,3,2,4,4,5,2,2,2,5,3,4,1,1,3,2,1,4,4,4,3,1,2,3,4,5,3,4,3,2,4,5,4,5,3,3,1,1,5,1,1,5,1,4,5,4,5,2,5,1,2,5,1,4,3,1,5
76,31.1929,30.0338,3,3,1,4,4,4,5,5,4,4,4,3,1,3,1,4,3,2,4,3,2,3,4,4,1,2,2,4,1,3,4,1,4,3,1,5,5,3,5,4,1,5,1,2,4,5,5,1,1,1,1,4,3,3,3,4,1,4,5,1,3,5,1,1,3,5,1,3,2,5,1,2,5,5,1,3,5,3,2,3,5,1,5,4,1,2,1,2,2,5,4,4,4,1,3,3,3,3,3,1,3,4,3,4,2,5,5,3,1,1,2,5,4,3,3,5,1,2,3,2,4,4,4,1,1,4,2,4,3,5,1,5,3,5,1,4,3,5,3,4,1,4,3,5,3,5,5,5,3,3,4,3,5,2,4,1,3,5,4,1,3,2,2,2,2,4,2,2,5,5,5,3,2,1,1,4,2,5,5,4,1,1,3,5,4,4,5,2,2,4,2,3,2,5,1,1,3,5,1,1,5,2,5,4,4,1,3,3,3,3,5,3,5,4,1,2,2,2,5,4,5,2,4,5,5,1,2,4,4,3,5,4,5,1,1,4,5,4,2,2,5,3,1,3,1,5,3,1,4,5,5,5,1,1,2,5,5,3,5,3,2,1,3,3,5,2,2,3,2,4,1,1,4,2,5,3,1,4,4,3,4,2,5,2,3,1,1,4,2,2,4,5,4,2,4,2,2,3,2,2,3,4,5,5,3,2,4,5,5,3,1,1,2,3,4,3,3,2,4,5,1,2,2,2,5,3,1,4,5,3,3,4,4,1,2,3,1,4,2,3,5,4,1,5,5,3,2,4,2,4,4,4,4,5,3,4,2,1,2,3,4,3,5,4,5,5,1,5,3,1,4,2,1,4,2,1,2,1,5,3,2,5,4,3,3,3,5,4,2,1,5,2,3,2,3,4,5,5,1,4,3,2,5,2,3,5,4,1,2,4,4,3,5,1,1,1,3,4,1,3,5,4,5,2,4,5,5,1,3,3,1,2,5,2,5,1,4,1,1,5,1,4,4,1,3,3,4,4,2,4,4,2,4,2,3,5,3,5,2,1,3,2,2,5,5,5,2,5,4,3,5,1,5,4,3,2,5,2,4,1,1,1,5,4,3,3,3,3,1,1,1,4,5,5,2,4,3,5,3,4
77,30.8842,29.9282,1,5,1,5,2,4,5,4,3,3,1,4,2,3,3,1,5,1,3,3,2,5,1,2,5,2,3,1,2,3,3,1,2,5,1,2,4,4,3,5,4,2,5,5,2,4,4,3,1,1,1,5,4,3,2,1,4,1,5,3,1,4,5,5,2,2,2,3,3,2,3,5,4,5,5,3,4,2,1,3,2,3,2,1,4,1,2,1,1,3,1,3,5,3,3,1,4,5,3,1,3,4,5,2,2,4,4,5,5,2,4,4,2,2,4,3,2,5,5,3,3,5,1,2,3,1,1,3,2,5,4,5,4,5,3,4,5,3,3,4,3,2,3,5,5,2,2,1,2,5,1,4,4,3,5,2,2,1,2,3,4,1,4,3,1,5,3,2,1,1,2,5,3,3,3,1,5,1,3,1,3,1,1,3,1,3,5,2,3,2,2,3,5,5,2,3,1,4,3,4,5,1,2,5,4,2,2,4,3,2,1,5,1,5,2,1,5,5,4,1,1,1,1,2,5,1,5,2,2,3,5,2,4,4,4,3,5,3,2,5,1,2,3,4,4,2,5,1,5,2,4,3,3,4,5,4,5,2,1,4,5,4,3,2,1,5,4,4,5,2,5,3,3,1,4,1,2,3,3,5,2,1,5,1,4,5,3,1,3,5,2,2,3,3,4,3,5,4,5,3,4,1,2,4,1,1,5,4,3,4,3,1,2,2,3,1,5,1,4,1,1,1,2,3,1,1,2,1,4,2,1,5,3,2,5,1,2,2,3,1,1,5,5,5,1,5,4,3,5,4,1,3,4,3,3,1,2,2,1,5,3,1,1,3,1,3,4,3,4,4,3,3,4,2,1,5,1,2,4,2,2,2,3,3,5,4,1,1,4,2,3,4,1,1,5,5,1,3,2,5,5,3,5,3,4,2,5,4,5,4,4,2,4,5,5,1,2,4,5,3,2,4,4,1,5,5,1,2,3,1,2,2,5,5,1,2,4,4,4,4,2,4,1,5,2,3,4,5,2,2,2,1,4,1,2,4,2,2,3,3,4,1,3,2,5,4,1,5,4,2,4,3,4,5,5,4,2,5,4,1,1,2,4,3,3,2,3,4,2,5,1,3,5,1,4,5,5,4,2,3
78,31.0889,30.0856,2,4,5,1,4,5,5,5,1,2,1,3,5,1,4,5,1,5,3,2,4,4,5,2,4,5,2,5,3,4,4,4,4,2,1,1,5,1,2,3,1,1,3,4,5,4,3,1,4,3,2,1,3,5,2,1,2,3,5,3,5,2,3,1,1,3,4,4,5,3,5,3,4,4,4,3,5,5,2,3,1,1,1,3,5,2,3,2,5,4,4,2,4,4,4,1,1,5,1,2,1,4,5,2,1,5,3,3,2,1,2,2,5,1,1,5,2,2,2,5,2,2,5,3,1,3,2,4,4,3,4,3,2,1,3,5,5,4,4,4,3,1,2,1,2,5,2,4,3,2,2,4,1,3,5,2,3,4,5,2,5,4,2,4,2,1,5,3,1,4,1,2,4,5,5,5,4,5,5,4,4,1,4,1,1,4,4,4,3,5,1,4,2,2,2,3,4,1,2,3,1,2,4,3,2,1,4,4,5,5,4,3,5,3,3,2,3,3,2,2,1,5,4,1,4,1,3,3,2,4,2,5,3,4,5,3,2,5,1,5,3,1,3,5,1,5,3,4,3,1,5,4,5,3,3,2,3,3,3,5,5,5,3,5,1,1,1,2,1,1,1,4,2,4,4,5,5,2,5,3,5,1,3,3,4,1,1,4,2,1,2,4,4,2,4,3,1,2,1,4,2,4,3,2,5,5,3,3,3,3,1,2,3,3,1,5,1,2,1,5,3,5,3,4,2,5,5,2,5,4,3,4,3,3,4,1,5,1,5,5,2,4,1,2,1,1,1,1,4,2,5,5,2,5,4,5,2,1,3,1,1,4,5,4,4,1,2,1,5,2,1,2,3,2,1,4,3,4,4,4,3,2,2,4,5,2,3,1,1,5,3,5,5,4,2,4,3,3,2,2,2,1,3,2,1,4,5,2,5,3,3,3,2,5,2,5,1,1,2,5,4,1,2,4,4,1,2,4,1,4,1,4,2,5,1,3,3,5,5,4,5,4,2,5,1,2,2,1,2,4,1,4,2,2,3,3,1,3,5,5,4,4,4,4,2,4,2,1,5,4,4,3,5,5,1,1,5,2,1,3,1,3,2,1,3,2,5,1,5,5,4,1,2,5,3,3,5,4,4,1
79,31.1743,29.9557,4,2,2,4,1,4,3,4,3,3,2,4,3,2,4,1,2,1,1,3,4,3,5,1,4,4,2,5,2,5,4,4,3,2,3,5,2,5,4,4,4,5,3,2,5,5,5,2,1,4,2,3,3,5,3,4,3,3,1,4,1,2,2,5,1,4,4,3,1,5,3,3,3,4,1,5,5,1,4,4,5,2,5,2,4,5,2,4,1,3,1,3,1,2,3,2,5,5,2,1,3,3,2,1,3,3,2,1,5,4,1,4,1,4,4,1,3,3,2,3,4,5,4,3,3,4,2,2,5,5,5,2,5,2,2,1,4,5,1,5,3,1,2,1,2,5,4,3,3,4,1,4,1,5,3,4,3,5,2,4,4,2,5,2,3,2,4,3,4,5,3,4,3,4,4,5,1,4,4,2,3,5,3,3,5,3,4,2,2,4,5,5,3,5,5,4,4,3,1,3,5,1,5,4,2,5,1,1,1,4,2,4,4,2,4,2,5,1,3,2,4,4,5,5,3,1,5,1,4,2,5,3,1,1,5,1,4,4,4,4,2,4,5,3,1,5,4,2,1,2,2,1,4,5,1,2,4,2,2,5,1,4,1,4,1,3,1,5,2,4,5,3,5,4,5,4,2,3,2,3,4,1,4,2,2,4,1,3,5,4,4,5,3,3,3,1,4,2,2,4,4,4,1,1,1,2,3,5,3,5,4,4,5,4,1,2,1,3,2,2,4,3,4,1,1,2,2,4,4,4,2,4,1,1,2,1,2,5,5,3,4,2,1,3,3,4,1,1,1,3,1,3,5,5,5,5,2,2,1,3,1,4,2,4,3,5,5,3,3,3,3,5,2,5,4,4,5,3,5,1,2,5,4,2,1,1,3,1,4,1,2,4,3,3,3,2,4,1,2,2,4,2,5,3,5,5,5,1,4,5,2,4,2,4,2,4,5,1,1,1,5,5,5,4,1,3,3,3,5,5,2,3,4,3,3,2,1,1,3,3,2,4,1,2,2,5,4,3,1,1,2,5,2,3,3,4,2,2,2,4,4,5,4,4,4,1,2,1,2,1,1,3,2,4,2,4,3,5,4,3,2,5,3,5,1,5,5,3,5,3,3,5,4,4,2,2,5,2,2,3
80,31.4117,30.0478,3,3,5,3,1,1,1,3,4,2,2,4,5,3,3,1,3,2,5,1,2,1,2,2,3,5,3,3,3,3,2,2,4,2,3,4,1,1,1,5,1,2,2,3,4,3,2,3,5,2,5,4,3,5,2,4,2,4,2,5,5,4,5,3,2,4,5,3,2,3,2,2,4,3,2,4,5,1,4,2,4,2,2,1,1,2,2,3,3,5,5,1,4,3,2,4,1,1,1,2,5,2,3,4,4,4,5,5,4,4,2,5,2,3,4,2,3,5,5,1,3,5,2,2,4,2,2,2,5,1,4,2,5,1,5,5,2,2,3,1,3,3,5,1,2,3,4,2,1,4,4,2,5,5,3,5,5,4,4,3,5,1,1,2,3,1,4,1,2,5,3,2,5,4,5,3,5,5,1,3,1,4,2,2,5,3,3,5,1,4,2,2,2,1,4,3,5,1,3,5,1,3,1,1,3,2,2,5,3,4,4,3,2,1,4,5,1,3,5,2,3,4,1,5,2,2,5,4,3,4,1,4,4,2,2,2,5,5,3,3,5,4,3,3,2,2,3,5,1,3,3,1,5,4,3,2,5,1,4,1,2,4,3,3,5,5,5,4,2,2,4,3,4,1,4,2,4,4,5,1,1,3,3,1,2,5,5,1,3,3,5,2,4,1,1,2,2,5,4,4,3,4,1,3,4,1,3,1,1,5,1,3,5,3,5,3,2,3,5,4,1,4,5,3,2,2,5,2,4,4,1,2,1,5,2,4,5,3,3,3,4,2,2,1,1,5,2,2,2,4,4,4,4,3,4,1,2,1,2,1,5,5,3,1,4,5,2,4,4,4,2,5,4,5,4,3,5,4,3,2,3,1,1,1,5,2,5,1,5,2,3,5,4,3,2,5,4,2,2,3,2,2,5,5,4,1,1,1,1,4,4,1,1,1,1,1,5,4,5,1,3,4,1,1,4,3,1,1,4,1,2,5,1,5,5,4,4,5,3,1,2,1,1,2,2,5,5,1,1,2,5,5,2,2,4,2,2,5,4,4,2,2,5,1,3,1,2,5,4,1,2,2,1,1,2,1,2,2,2,5,3,2,1,5,3,4,4,2,5,2,5,4,2,3,5,5,4,1,3,1
